Id,Text,Created_At,State,Sentiment
1256280629748121601,"['easthampton', '3rd', 'best', 'response', 'rate', 'massachusetts', 'cities', 'lets', 'get', '1', 'encourage', 'friends', 'neighbors', 'complete', 'census', 'done', 'easily', 'home']",2020-05-01,MA,-1
1256243219630829569,"['would', 'gladly', 'stay', 'lockdown', 'november', 'meant', 'ahole', 'wh', 'sent', 'packing']",2020-05-01,MA,1
1256240627966193665,"['well', 'see', 'wouldnt', 'people', 'jobs', 'since', 'theyre', 'lockdown', 'argument', 'crap', 'filled', 'ui', 'got', 'stimulus', 'theyre', 'covered', 'look', 'like', 'fuckin', 'clown', 'shoes', 'sorry', 'gif', 'youll', 'imagine', 'one']",2020-05-01,MA,-1
1256228358075158530,"['headline', 'projection', '23', 'drop', 'real', 'gdp', 'startling', 'say', 'nothing', 'dire', 'scenariowhich', 'predicts', 'catastrophic', 'drop', 'real', 'gdp', '810', 'one', 'fiscal', 'year']",2020-05-01,MA,-1
1256225214897295362,"['working', 'home', '🤗']",2020-05-01,MA,1
1256222633768767488,"['pm', 'reallyyyy', 'wants', 'come', 'back', 'work', 'understand', 'work', 'home', 'whole', 'time', 'definitely', 'impact', 'career', 'momentum', 'going']",2020-05-01,MA,-1
1256216348860055555,"['postrona', 'vibes', '❗️', 'afrobeat', 'vs', 'dancehall', '🕺🏾💃🏾', 'quarantine', 'lockdown', 'link', 'also', 'bio', 'follow', 'ig', 'follow', 'ig']",2020-05-01,MA,1
1256213603411267585,"['happy', 'birthday', 'goodomens30', 'thank', 'lockdown', 'present', 'angels', 'incl', 'enjoy', 'quarantinebaking', 'azi', '😇']",2020-05-01,MA,1
1256199503520071680,"['perk', 'working', 'home', 'laptop', 'coffee', 'comfy', 'bed', 'dreary', 'rainy', 'dayahhhh', '☕️', '💻']",2020-05-01,MA,1
1256193439307366400,"['also', 'pitching', 'effective', 'hitting', 'like', 'gimmie', 'break', 'lol', 'biggest', 'red', 'flag', 'guys', 'runaway', 'home', '19', 'happened', 'go', 'play', 'baseball', 'lol', 'talking', 'top', 'prospect']",2020-05-01,MA,-1
1256192040959987712,"['honoring', 'may', 'day', 'time', 'changing', 'seasons', 'hope', 'brings', 'little', 'cheer', 'wait', 'covid19', 'season', 'end', 'iafsa', 'volunteers', 'sent', '500', 'may', 'day', 'cards', 'home', 'older', 'alumni…']",2020-05-01,MA,1
1256174841255866368,"['unemploymentsuicidefood', 'supply', 'shortages', 'result', 'corona', 'virus', 'result', 'lockdown']",2020-05-01,MA,-1
1256061408216862720,"['trump', 'world', 'star', 'budding', 'conspiracy', 'theorist', 'lead', 'protest', 'michigans', 'virus', 'lockdown', 'via', 'open', 'carry', 'means', 'open', 'intimidation', 'second', 'amendment', 'envisioned', 'really', 'doubt']",2020-05-01,MA,-1
1256043743351889921,"['newenglandgolf', 'masshllf', 'golfban', 'massachusettsgolf', 'mass', 'golf', 'lockdown', 'hits', '40', 'days', '40', 'nights', 'via', 'england', 'dot', 'golf']",2020-05-01,MA,1
1256039399059488774,"['ill', 'join', 'lockdown', 'protestors', 'cancel', 'toyotathon', 'summer', 'sales', 'event', 'thats', 'period']",2020-05-01,MA,1
1256018134286381062,"['interactive', 'bingo', 'bonanza', 'hosted', 'online', 'twice', 'per', 'week', '1981', 'one', 'best', 'ways', 'spend', 'time', 'coronavirus', 'lockdown', 'someone', 'alert']",2020-05-01,MA,1
1256008505699508225,"['another', 'great', 'vintage', 'dress', 'working', 'home', 'one', 'always', 'reminds', 'old', 'school', 'stewardess', 'uniform', 'course', 'vintage', 'dress', 'rozsplace', 'right', 'northampton', 'ootd', 'mod…']",2020-04-30,MA,-1
1255995128138907648,"['awesome', 'take', 'care', 'business', 'ms', 'fritz', 'ive', 'got', 'birthday', 'week', 'im', 'going', 'big', 'havent', 'since', 'lockdown', 'im', 'craving', 'something', 'fierce']",2020-04-30,MA,-1
1255993254614634502,"['ok', 'havent', 'indian', 'since', 'right', 'lockdown']",2020-04-30,MA,-1
1255982350435057664,"['feeling', 'glad', 'dont', 'open', 'carry', 'policy', 'state', 'people', 'weapons', 'use', 'words', 'violence', 'use', 'protective', 'gear', 'like', 'masks', 'state', 'house']",2020-04-30,MA,-1
1255980914036916229,"['lockdown', 'isnt', 'person', 'around', 'isnt', 'going', 'jump', 'get', 'jeans', 'still', 'going', 'based', 'hope', 'prayer', 'ever', 'get', 'feel', 'summer', 'leggings', 'coming', '🤦\u200d♀️😂']",2020-04-30,MA,-1
1255964497367482368,"['also', 'work', 'home', 'arrangement', 'reasonable', 'accommodation', 'comments', 'made', 'employee', 'probably', 'sue', 'employer', 'discrimination', 'right']",2020-04-30,MA,-1
1255961115890155521,"['lois', 'lane', 'says', 'hello', 'home']",2020-04-30,MA,1
1255952167384551424,"['slippery', 'slope', 'fallacy', 'anyone', 'favors', 'one', 'said', 'implied', 'lockdown', 'virus', 'extinct', 'wish', 'common', 'sense', 'testing', 'needed', 'contact', 'tracing', 'quickly', 'contain', 'outbreaks', 'without', 'testing', 'contact', 'tracing', 'cant', 'happen']",2020-04-30,MA,-1
1255945255205077001,"['places', 'world', 'already', 'done', 'far', 'testing', 'contact', 'tracing', 'keep', 'outbreaks', 'limited', 'suggestion', 'lockdown', 'travelers', 'would', 'require', 'whole', 'new', 'infrastructure', 'enforce', 'test', 'trace', 'start', 'reopen']",2020-04-30,MA,-1
1255940532867563521,"['go', 'wrong', 'go', 'right', 'left', 'liberals', 'youll', 'first', 'say', 'fraud', 'russia', 'nurses', 'mds', 'working', 'congress', 'needs', 'lead', 'example', 'vote', 'congress', 'legislate', 'home', 'sand', 'box']",2020-04-30,MA,-1
1255937999193456640,"['supreme', 'judicial', 'court', 'video', 'testimony', 'virus', 'dangerous', 'state', 'house', 'joe', 'kennedy', 'iii', 'many', 'state', 'government', 'working', 'home', 'safety', 'like', 'another', 'attack', 'assault', 'homophobic', 'death', 'dc', 'sc']",2020-04-30,MA,-1
1255932045374734338,"['need', 'comfortable', 'home', 'office', 'us', 'working', 'home', '56', 'weeks', 'started', 'notice', 'new', 'aches', 'pains', 'ergonomic', 'workplace', 'serve', 'well', 'many', 'years…']",2020-04-30,MA,-1
1255931613466161152,"['need', 'comfortable', 'home', 'office', 'us', 'working', 'home', '56', 'weeks', 'started', 'notice', 'new', 'aches', 'pains', 'ergonomic', 'workplace', 'serve', 'well', 'many', 'years…']",2020-04-30,MA,-1
1255930994747674627,"['need', 'comfortable', 'home', 'office', 'us', 'working', 'home', '56', 'weeks', 'started', 'notice', 'new', 'aches', 'pains', 'ergonomic', 'workplace', 'serve', 'well', 'many', 'years…']",2020-04-30,MA,-1
1255909509991739398,"['arent', 'streets', 'outside', 'shelter', 'tents', 'area', 'shelter', 'ive', 'never', 'seen', 'many', 'outside']",2020-04-30,MA,-1
1255900029413470208,"['dont', 'worry', 'lockdown', 'lose', 'excess', 'weight', '👍']",2020-04-30,MA,-1
1255896574271590400,"['need', 'laugh', '🤣', 'ive', 'got', 'covered', 'quarantinelife', 'quarantine', 'quarantinediaries', 'lockdown', 'coronalockdown', 'quarantinewatchparty']",2020-04-30,MA,1
1255896461461635077,"['remember', 'beginning', 'quarantine', 'people', 'saying', 'work', 'home', 'maintain', 'routine', 'shower', 'get', 'dressed', 'work', 'well', 'people', 'dead']",2020-04-30,MA,-1
1255892536008282112,"['choose', 'binge', '👀', 'fill', 'census2020', '✅', 'filling', 'census', 'home', 'easy', 'complete', 'break', 'via', 'online', '💻', 'phone', '📲', '18443302020', 'mail', 'received', 'paper', 'form', '📩', 'hagasecontar', 'covid19', 'holyokecounts']",2020-04-30,MA,1
1255873602018250752,"['im', 'trying', 'stay', 'schedule', 'since', 'im', 'working', 'home', 'bad', 'thing', 'working', 'home', 'home', 'office', 'near', 'kitchen', 'lol']",2020-04-30,MA,-1
1255873430261575680,"['mom', 'know', 'youre', 'working', 'home', 'really', 'take', 'pictures', 'whole', 'time🙄']",2020-04-30,MA,-1
1255870001153822720,"['lockdown', 'going']",2020-04-30,MA,-1
1255846337473585152,"['internet', 'goes', 'youre', 'working', 'home']",2020-04-30,MA,-1
1255846071487660032,"['good', 'look', 'several', 'companies', 'making', 'solutions', 'free', 'researchers', 'businesses', 'workfromhome', 'users', 'partners', 'help', 'run', 'businesses', 'work', 'remotely', 'covid19', 'coronavirus', 'pandemic', 'ht', 'compiling']",2020-04-30,MA,1
1255835686533582848,"['facebook', 'defers', '3bn', 'infrastructure', 'spend', 'hard', 'build', 'bit', 'barns', 'youre', 'working', 'home', 'via']",2020-04-30,MA,1
1255835101163925509,"['trump', 'pretending', 'nationwide', 'lockdown', 'cant', 'keep']",2020-04-30,MA,-1
1255825805206306816,"['nursing', 'home', 'problem', 'common', 'countries', 'lockdown', 'unique', 'unique', 'sweden', 'compared', 'countries', 'around', 'lockdown', '34', 'times', 'deaths', 'per', 'capita', 'rest', 'scandinavia']",2020-04-30,MA,-1
1255823870470361089,"['confident', 'workplace', 'would', 'safe', 'south', 'korea', 'would', '26m', 'newlyunemployed', 'americans', 'prefer', 'making', 'money', 'labor', 'would', 'prefer', 'shelter', 'place']",2020-04-30,MA,-1
1255820920373026821,"['mi', 'court', 'rejects', 'antilockdown', 'lawsuit', 'antisocial', 'magat', 'judge', 'says', 'liberty', 'interests', 'always', 'subject', 'societys', 'interests—society', 'fellow', 'residents', 'said', 'court', 'claims', 'judge', 'christopher', 'murray']",2020-04-30,MA,-1
1255797259293396992,"['2020', 'summed', 'one', 'extremely', 'accurate', 'gif', 'boston', 'coronaviruspandemic', 'lockdown', 'newengland']",2020-04-30,MA,1
1255768298362474498,"['completely', 'right', 'think', 'kind', 'thing', 'people', 'go', 'work', 'work', 'home', 'ones', 'lockdown', 'ways', 'still', 'limits', 'activities', 'involving', 'persontoperson', 'contact']",2020-04-30,MA,1
1255753785558908928,"['small', 'businesses', 'failing', 'lockdown', 'obviously', 'failing', 'even', 'harder', 'government', 'imposed', 'lockdown', 'financial', 'plan', 'help', 'small', 'businesses', 'amp', 'working', 'class', 'america', 'lockdown', 'issue', 'funding', 'issue']",2020-04-30,MA,-1
1255742440784515073,"['nature', 'rebooting', 'covid19', 'lockdown', '👇🙏']",2020-04-30,MA,1
1255741261971173377,"['nature', 'rebooting', 'covid19', 'lockdown', '👇🙏']",2020-04-30,MA,1
1255738689214271489,"['nature', 'rebooting', 'covid19', 'lockdown', 'beautiful', 'scenei', 'believe', 'vizagapplzcorrect', 'if👇🙏']",2020-04-30,MA,1
1255718319442874369,"['instead', 'comparing', 'sweden', 'ireland', 'look', 'us', 'head', 'shoulders', 'rest', 'terms', 'infection', 'rate', 'thats', 'enough', 'justify', 'lockdown', 'measures', '61k', 'deaths', 'probably', 'much', 'higher', 'due', 'testing', 'way', 'many']",2020-04-30,MA,-1
1255714413878956040,"['dont', 'higher', 'infection', 'rate', 'relative', 'neighboring', 'countries']",2020-04-30,MA,-1
1255704355883409410,"['company', 'working', 'plan', '13', 'office', 'one', 'week', 'next', 'week', 'batch', 'first', 'goes', 'back', 'home', 'company', 'work', 'home', '100', '6', 'weeks', 'zero', 'issues', 'us', 'doesnt', 'really', 'make', 'sense', 'risk']",2020-04-30,MA,-1
1255673126748393473,"['another', 'month', 'legs', 'gone', 'able', 'stretch', 'behind', 'head', 'time', 'lockdown', '😜']",2020-04-30,MA,1
1255671738207219712,"['fine', 'left', 'house', '6', 'weeks', 'working', 'home', 'mostly', 'goes', 'work', 'tries', 'extremely', 'careful', 'well', 'far']",2020-04-30,MA,-1
1255668414976331781,"['corn', 'meme', 'thing', 'thats', 'brought', 'ounce', 'seratonin', 'entire', 'lockdown']",2020-04-30,MA,-1
1255665872577933315,"['theyre', 'working', 'home', 'safety', 'reasons', 'try', 'keep']",2020-04-30,MA,1
1255662301732110354,"['last', 'couple', 'weeks', 'ive', 'taken', 'journaling', 'way', 'make', 'good', 'use', 'extra', 'time', 'ive', 'gained', 'since', 'working', 'home', 'due', 'covid19', 'find', 'writing', 'things', 'case', 'typing', 'a…']",2020-04-30,MA,1
1255658615026995201,"['think', 'march', 'expriencing', 'new', 'life', 'style', 'home', 'april', 'becomes', 'new', 'norm', 'everyone']",2020-04-30,MA,1
1255653242647781382,"['truly', 'varies', 'state', 'none', 'states', 'met', '14day', 'decline', 'numbers', 'either', 'im', 'theyve', 'extended', 'lockdown', 'midmay']",2020-04-30,MA,-1
1255637108347277314,"['agree', 'one', 'reasons', 'lockdown', 'families', 'enjoyment', 'hard', 'times']",2020-04-29,MA,-1
1255626398389026816,"['facebook', 'remains', 'money', 'printing', 'machine', 'daus', 'maus', 'gt10', 'mainly', 'thanks', 'shelter', 'place', 'orders', 'im', 'amazed', 'could', 'keep', 'ad', 'revenue', 'flat', 'first', '3', 'weeks', 'april', 'expenses', 'temporarily', 'reduced', '6', 'fb', 'still', 'countless', 'ways', 'grow']",2020-04-29,MA,-1
1255600448767131654,"['staying', 'home', 'practicing', 'social', 'distancing', 'fill', '2020census', 'complete', '2020census', 'home', 'via', 'phone', '18443302020', 'mail', 'received', 'paper', 'form', 'wecount', 'holyokecounts', 'covid19']",2020-04-29,MA,1
1255589374122737665,"['picture', 'data', 'week', 'clear', 'evidence', 'swedens', 'decision', 'lockdown', 'worked', 'well', 'countries', 'around', 'put', 'restrictions']",2020-04-29,MA,-1
1255589172368355329,"['yeah', 'sucks', 'birthday', 'lockdown', 'least', 'im', 'hospital', 'like', 'last', 'year']",2020-04-29,MA,1
1255588296090095629,"['sweden', 'institute', 'lockdown', 'considerably', 'death', 'per', 'capita', 'scandinavian', 'countries', 'lock', 'sweden', '2274', 'deaths', 'among', '10', 'million', 'people', 'denmark', '427', 'deaths', 'among', '58', 'million', 'people', 'norway', '206', 'deaths', 'among', '54', 'million']",2020-04-29,MA,-1
1255580880359260162,"['grateful', 'help', 'kids', 'working', 'home', 'idk', 'honestly']",2020-04-29,MA,1
1255569051331497984,"['happy', 'birthday', 'hope', 'youre', 'good', 'one', 'despite', 'fact', 'lockdown', 'wishing', 'happy', 'one']",2020-04-29,MA,1
1255560570427912201,"['pretty', 'confident', 'im', 'going', 'breakdown', 'amp', 'cry', 'massachusetts', 'lockdown', 'lifted', 'day49']",2020-04-29,MA,-1
1255551658995507200,"['honor', 'worldwishday', 'salem', '2016', 'v', '2019', 'thanks', 'allowing', 'travel', 'consider', 'home', 'away', 'home', '💙']",2020-04-29,MA,1
1255546217796456451,"['home', 'base', 'creation', 'connection', 'community', 'home', 'check', 'dawn', 'scaltretos', 'draw', 'zoom', 'letters', 'available', 'bostonarts', 'brooklinema', 'watertownma', 'walthamma', 'wellesleyma', 'westonma', 'westroxbury', 'newtonma', 'newartcenter']",2020-04-29,MA,1
1255542351315034118,"['know', 'dv', 'cases', 'rise', 'lockdown', 'pranks', 'like', 'illadvises']",2020-04-29,MA,1
1255541266407981056,"['got', 'dressed', 'real', 'clothes', 'help', 'working', 'home', 'productivity', 'im', 'also', 'wear', 'bathrobe', 'slippers', 'im', 'back', 'started']",2020-04-29,MA,1
1255534956132143107,"['ladiesbotox', 'worn', 'leaving', 'looking', 'irritated', '😈', 'say', 'youre', 'angry', 'extended', 'quarantine', 'quarantinetipoftheday', '😉🤔🤣', 'quarantine', 'quarantinelife', 'lockdown', 'coronalockdown', 'coronameme', 'coronamemes', 'covidmemes', 'covid19memes']",2020-04-29,MA,1
1255529068767981574,"['file', 'learning', 'history', '19181919', 'san', 'francisco', 'paid', 'price', 'lifting', 'influenza', 'epidown', 'lockdown', 'early']",2020-04-29,MA,1
1255527783780028421,"['▪️the', 'underserved', 'disproportionately', 'impacted', 'coronavirus', 'due', 'limited', 'options', 'physical', 'distancing', 'home', '▪️essential', 'workers', 'option', 'working', 'home', 'protected', 'place', 'work', '3']",2020-04-29,MA,1
1255526526591938561,"['coronavirus', 'european', 'countries', 'prepare', 'easing', 'lockdown', 'coronavirus']",2020-04-29,MA,1
1255524092486311937,"['finally', 'got', 'cleared', 'surgeon', 'work', 'home', 'currently', 'transcribing', 'entire', 'berenstain', 'bears', 'book', 'google', 'doc', '😅']",2020-04-29,MA,1
1255514874907672588,"['oh', 'happened', 'less', '60', 'days', 'itand', 'shelter', 'place', 'ordersdo', 'math']",2020-04-29,MA,-1
1255511379278266370,"['theyre', 'working', 'home', 'laptops', 'must', 'blowing', '😂']",2020-04-29,MA,-1
1255510842713542656,"['since', 'working', 'home', 'havent', 'making', 'list', 'staff', 'meetings', 'really', 'reminding', 'need']",2020-04-29,MA,1
1255499153582501891,"['youjared', 'kushner', 'full', 'garbage', 'dont', 'consider', 'member', 'eternal', 'lockdown', 'crowd', 'consider', 'someone', 'values', 'life', 'continue', 'social', 'distancing', 'staying', 'home', 'except', 'essential', 'business', 'value', 'life', 'economy']",2020-04-29,MA,1
1255477641676763136,"['hate', 'seeing', 'republicans', 'complain', 'lockdown', 'like', 'thought', 'yall', 'dont', 'like', 'way', 'run', 'country', 'leave']",2020-04-29,MA,-1
1255471659965919236,"['anyone', 'else', 'lockdown']",2020-04-29,MA,-1
1255463532000415749,"['guess', 'lockdown', 'impacted', 'mentally', 'risk']",2020-04-29,MA,-1
1255462377702727680,"['used', 'think', 'living', 'alone', 'single', 'optimal', 'lockdown', 'starting', 'think', 'ive', 'got', 'better', 'deal']",2020-04-29,MA,1
1255459475663859722,"['much', 'whole', 'lockdown', 'thing', 'completely', 'awful', 'especially', 'without', 'income', 'sick', 'admit', 'im', 'going', 'miss', 'clean', 'air', 'lack', 'overhead', 'airplane', 'noise', 'chelseama']",2020-04-29,MA,-1
1255451539721924610,"['family', 'fun', 'game', 'esp', 'lockdown', 'give', 'go']",2020-04-29,MA,1
1255428692379160579,"['22', 'shoutout', 'making', 'work', 'working', 'home', 'talkin', '70s', 'today', '👏🏼☀️', 'amp', 'today', 'spirit', 'bringing', 'us', 'traffic', 'updates', 'extra', 'stories', 'morning', '💙', 'might', 'propose', 'group', 'pic', 'go', 'team']",2020-04-29,MA,1
1255427895100669954,"['12', '👏🏼continuing', 'shoutouts', 'amp', 'anchors', '⚓️', 'literally', 'holdin', 'studio—', 'social', 'distancing', 'style', 'working', 'home', 'amp', 'working', 'weekends', 'bring', 'us', 'latest', 'updates', 'sense', 'normalcy', 'amp', 'much', 'needed', 'comic', 'relief', 'thank']",2020-04-29,MA,-1
1255408136686645250,"['new', 'workingfromhome', 'order', 'competing', 'getting', 'time', 'slot', 'others', 'calendar', '8am6pm', 'even', 'quality', 'time', 'spent', 'thinking', 'planning', 'reflecting', 'workingfromhome']",2020-04-29,MA,1
1255401969570713601,"['charlie', 'baker', 'governor', 'massachusetts', 'ive', 'clue', 'hes', 'rethug', 'yet', 'stands', 'sanctuary', 'cities', 'like', 'boston', 'implemnted', 'lockdown', 'shelterathome', 'early', 'midmay', 'amp', 'beyond', 'amp', 'aint', 'shy', 'bitchslappin', 'trump']",2020-04-29,MA,1
1255395902912684033,"['heres', 'much', 'alcohol', 'drinking', 'lockdown']",2020-04-29,MA,-1
1255375133780381698,"['lockdown', 'run', 'one', 'men', 'flirting', 'lockdown']",2020-04-29,MA,1
1255311843033260035,"['golfer', 'antilockdown', 'guy', 'relatively', 'low', 'risk', 'way', 'appease', 'people', 'longer', 'willing', 'stay', 'inside', 'stretch', 'worry', 'touching', 'ball', 'ball', 'touching', 'metal', 'another', 'ball', 'touching', 'metal', 'person', 'touching', 'face']",2020-04-29,MA,-1
1255301749650403330,"['get', 'ordained', 'lockdown', 'quarantine']",2020-04-29,MA,1
1255296163944828933,"['shelter', 'place', 'dogs', 'head', 'lap', 'centerville', 'massachusetts']",2020-04-29,MA,-1
1255272519256485890,"['maybe', 'lockdown', 'still', 'prepping']",2020-04-28,MA,1
1255267540332404737,"['hey', 'neighbors', 'throwing', 'party', 'people', 'showing', 'pizza', 'beer', 'lockdown', 'extended', 'police', 'havent', 'shown', 'break', 'normally', 'dont', 'care', 'parties', 'goddamn', 'pandemic', 'charlestown', 'behind', 'harvardkentschool']",2020-04-28,MA,-1
1255255003872272387,"['working', 'home', 'tomorrow', 'tag', 'youre']",2020-04-28,MA,-1
1255242105435422723,"['seeing', 'lot', 'fine', 'students', 'work', 'news', 'home', 'wonder', 'theyre', 'checking', 'know', 'students', 'years', 'workexperience', 'meant', 'nothing', 'pandemic', 'took', 'away', 'huge', 'chunk', 'motivation', 'amp', 'focus', 'must', 'harder', 'kids']",2020-04-28,MA,-1
1255224066354659339,"['transitiontuesday', 'work', 'home', 'edition', 'yes', 'thats', 'vintage', 'sixstripe', 'blanket', 'scored', 'antique', 'shop', 'maine', 'transgender', 'trans', 'transandproud', 'timeline', 'transwoman', 'transvengers…']",2020-04-28,MA,-1
1255221612154150919,"['extremely', 'envious', 'everyone', 'got', 'puppy', 'lockdown', 'started']",2020-04-28,MA,1
1255216421648375808,"['honestly', 'cant', 'believe', 'ive', 'working', 'home', 'since', 'march', '3rd', 'whole', 'different', 'kind', 'struggle']",2020-04-28,MA,1
1255216205469822978,"['schlep', 'kettlebell', 'home', 'exercise', 'office', 'friends', 'soundtrack', 'courtesy', 'excellent', 'monthly', 'playlist']",2020-04-28,MA,1
1255214407262646275,"['🎉happy', '21st', 'birthday', 'niece', 'nephew', 'colin', 'amelia', '🍰', 'wish', 'back', 'school', 'hitting', 'bars', 'friends', 'celebrate', 'special', 'day', 'instead', 'home', 'lockdown', 'when…']",2020-04-28,MA,1
1255201923327766529,"['girl', 'gonna', 'lockdown', 'till', 'like', 'july', 'lmfao']",2020-04-28,MA,1
1255200834993954817,"['ni', 'kinni', '🙄🙄', 'lockdown', 'relax', 'chronicles', '😜', 'krakstv', 'krakshq', 'pulsenigeria247', 'pulsetv', 'tundeednut', 'bellanaijaonline', 'pulsenigeriatv', 'pulsetv', 'chopdaily', 'donjazzy', 'laughnigeria', 'funnyafricanpics', 'comfy', 'chair']",2020-04-28,MA,1
1255195582601342976,"['abc', 'news', 'reporter', 'forgets', 'wear', 'pants', 'good', 'morning', 'america', 'segment', 'home', 'foxnews']",2020-04-28,MA,-1
1255193377571778560,"['monday', 'may', '11th', 'next', '30', 'day', 'youtube', 'workout', 'series', 'shall', 'begin', 'well', 'building', 'back', 'right', 'home', 'combining', 'dumbbell', 'bodyweight', 'exercises', 'many', 'ya', 'aliens', 'following', 'along', '💪🏻👽', 'anabolicaliens', 'workout', 'fitness']",2020-04-28,MA,1
1255182628057231360,"['great', 'lockdown', 'lunch', 'amp', 'learn', 'today', 'discussing', 'defense', 'support', 'civil', 'authority', 'cyber', 'realm']",2020-04-28,MA,-1
1255178675005382658,"['new', 'updated', 'order', 'regarding', 'court', 'operations', 'exigent', 'circumstances', 'created', 'covid19', 'coronavirus', 'pandemic', 'covid19', 'covidー19', 'lockdown', 'yourmasslawyer', 'oberhauserlaw']",2020-04-28,MA,1
1257424065087889408,"['two', 'months', 'in1969', 'studied', 'two', 'weeks—my', 'experience', 'first', 'lockdownand', 'passed', 'course', 'wasnt', 'much', 'law', 'two', 'days', 'essay', 'goblue', 'goodluck', 'maythe4thbewithyou', 'staysafe']",2020-05-04,MI,1
1257397276420562945,"['meme', 'must', 'true', 'heres', 'arrested']",2020-05-04,MI,-1
1257389501451730945,"['skyy', 'first', 'fuck', 'hornet', 'secondly', 'name', 'zach', 'clark', 'reporter', 'detroit', 'host', 'weekly', 'booze', 'segment', 'id', 'love', 'chat', 'tips', 'making', 'drinks', 'easier', 'shelterinplace', 'order', 'zclarkcom', 'shoot', 'dm']",2020-05-04,MI,1
1257348316322562051,"['im', 'screaminn🤣💀', 'home']",2020-05-04,MI,1
1257344555961200641,"['member', 'freaked', 'stay', 'home', 'two', 'weeks', 'didnt', 'know', 'would', 'lockdown', 'would', 'end', 'april', '14th', 'yet', 'week', '7', 'lockdown', 'lets', 'laugh', 'together', '😅']",2020-05-04,MI,1
1257340612304568332,"['email', 'provost', 'says', 'plan', 'inperson', 'public', 'healthinformed', 'fall', 'term', 'well', 'remote', 'hybrid', 'fall', 'term', 'market', 'kick', 'ass', 'mic', 'bc', 'im', 'pretty', 'sure', 'lecturing', 'home', 'september']",2020-05-04,MI,1
1257319585847500807,"['hate', 'school', 'hate', 'home', 'hate', 'lockdown', 'browser', 'exams', 'hate', 'deb']",2020-05-04,MI,-1
1257318935440982017,"['im', 'trying', 'understand', 'banks', 'though', 'people', 'able', 'use', 'atm', 'lockdown']",2020-05-04,MI,1
1257316895214039045,"['enter', 'week', '3', 'teaching', 'home', 'happy', 'teacher', 'appreciation', 'week', 'teacher', 'friends', '❤️']",2020-05-04,MI,1
1257315569247809537,"['yesterday', 'first', 'time', 'since', 'covid19', 'lockdown', 'went', 'public', 'wore', 'mask', 'social', 'distanced', 'didnt', 'shop', 'lake', 'city', 'nobody', 'safe', 'giving', 'side', 'eye', 'neighbors', 'was…']",2020-05-04,MI,1
1257314068416749571,"['lockdown', 'case', 'theres', 'another', 'pandemic']",2020-05-04,MI,1
1257313446627905538,"['listening', 'see', 'scotus', 'work', 'home', 'right']",2020-05-04,MI,-1
1257310744086892546,"['working', 'home', 'sounds', 'like', 'luxury', 'actually', 'makes', 'job', 'challenging', 'im', 'actually', 'excited', 'go', 'back', 'office', 'rona', 'got', 'losin', 'miiiind']",2020-05-04,MI,-1
1257307919248314370,"['sweden', 'destroys', 'credibility', 'statements', 'like', 'governor', 'michigan', 'last', 'week', 'without', 'lockdown', 'would', '220000', 'hospitalizations', 'today', 'instead', '3000', 'toss', 'narrative', 'lockdowns', 'completely', 'window']",2020-05-04,MI,-1
1257305035630837760,"['believe', 'nba', 'started', 'lockdown', 'canceling', 'games', 'became', 'like', 'peer', 'pressure', 'dont', 'follow', 'suit', 'youre', 'trying', 'kill', 'people', 'liability', 'became', 'issue', 'never', 'destroying', 'united', 'states']",2020-05-04,MI,-1
1257299683787112449,"['wife', 'works', 'nursing', 'home', 'michigan', 'last', 'week', 'started', 'allowing', 'patients', 'chinese', 'virus', 'readmitted', 'nursing', 'home', 'yes', 'along', 'patients', 'dont', 'virus', 'yet', 'believe', 'purpose', 'escalate', 'numbers', 'extend', 'lockdown']",2020-05-04,MI,-1
1257292677206421504,"['take', 'look', 'michigan', 'residents', 'gov', 'whitmer', 'still', 'us', 'lockdown']",2020-05-04,MI,-1
1257282726237024256,"['year', 'ago', 'today', 'walking', 'around', 'louvre', '7', 'years', 'ago', 'today', 'red', 'tour', 'may', '4th', 'historically', 'good', 'day', 'world', 'lockdown', 'well', 'see']",2020-05-04,MI,1
1257281535255994369,"['smart', 'government', 'youll', 'come', 'sometime', 'lockdown', 'stay', 'open', 'careful', 'take', 'responsibility', 'youll', 'fine', 'every', 'illness', 'ever']",2020-05-04,MI,-1
1257416389977083909,"['next', 'time', 'someone', 'tries', 'deny', 'antisemitic', 'things', 'happening', 'lets', 'play', 'militia', 'demand', 'open', 'buffalo', 'wild', 'wings', 'protests', 'heres', 'receipt']",2020-05-04,MN,-1
1257410316218048512,"['gets', 'canned', 'helping', 'call', 'antisemitic', 'things', 'happening', 'rallies', 'happening', 'around', 'country', 'like', 'somehow', 'line', 'heres', 'proof', 'wasnt', 'wrong']",2020-05-04,MN,-1
1257386057886306305,"['lockdown', 'day', '172', 'case', 'ramen', 'left', 'revolver', 'might', 'fire', '2', 'bullets', 'barricaded', 'home', 'grocery', 'stores', 'havent', 'food', 'month', 'governor', 'extended', 'shutdown', 'another', '30', 'days', 'trump', 'insists', 'winning', 'war']",2020-05-04,MN,-1
1257374932612382722,"['acquired', 'latest', 'projections', 'aside', 'details', 'models', 'usedwe', 'ask', 'much', 'death', 'comfortable', 'release', 'restrictions', 'lockdown', 'last', 'time', 'checked', 'nobody', 'asked', 'opinion', 'anybody', 'ask', '🤷\u200d♂️']",2020-05-04,MN,-1
